REF_AREA,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,AGE_GROUP,2010_hdi,2018_hdi,2010_hcp,2018_hcp,2010_hci,2018_hci
SRB,Serbia,"Population ages 30-34, female (% of female population)",Female,30 to 34 years old,working_age,6.74910711441279,6.39780215296526,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 30-34, male (% of male population)",Male,30 to 34 years old,working_age,7.32403627138525,6.95630341771705,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 35-39, female (% of female population)",Female,35 to 39 years old,working_age,6.53871746147704,6.71682998646746,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 35-39, male (% of male population)",Male,35 to 39 years old,working_age,6.92815624246998,7.2615496513736,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 40-44, female (% of female population)",Female,40 to 44 years old,working_age,6.39095974543781,6.82918403568781,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 40-44, male (% of male population)",Male,40 to 44 years old,working_age,6.61436761489955,7.28384535187729,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 45-49, female (% of female population)",Female,45 to 49 years old,working_age,6.72890908863438,6.54529999387976,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 45-49, male (% of male population)",Male,45 to 49 years old,working_age,6.85504403213414,6.84089213905339,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 50-54, female (% of female population)",Female,50 to 54 years old,working_age,7.34150515017413,6.58412953152945,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 50-54, male (% of male population)",Male,50 to 54 years old,working_age,7.46726289252704,6.69186534413735,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 55-59, female (% of female population)",Female,55 to 59 years old,working_age,8.17114615283715,7.09915472652717,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 55-59, male (% of male population)",Male,55 to 59 years old,working_age,8.19682216200734,7.01729883177109,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 60-64, female (% of female population)",Female,60 to 64 years old,working_age,6.70671189683065,7.80919804424255,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 60-64, male (% of male population)",Male,60 to 64 years old,working_age,6.36182786777175,7.51863059239272,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 65-69, female (% of female population)",Female,65 to 69 years old,retirement_age,5.13548348153603,7.68654838731614,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 65-69, male (% of male population)",Male,65 to 69 years old,retirement_age,4.53998979327402,7.02852892639099,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 65 and above, female",Female,65 years old and over,retirement_age,744716.0,830855.0,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 65 and above, female (% of female population)",Female,65 years old and over,retirement_age,19.485600394055,22.7212501615064,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 65 and above, male (% of male population)",Male,65 years old and over,retirement_age,15.0520793078521,18.0292365270267,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 65 and above, male",Male,65 years old and over,retirement_age,522240.0,599630.0,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 65 and above, total",Total,65 years old and over,retirement_age,1266957.0,1430485.0,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,Population ages 65 and above (% of total population),Total,65 years old and over,retirement_age,17.3759538185157,20.4864046664261,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 70-74, female (% of female population)",Female,70 to 74 years old,retirement_age,5.49618462388529,5.10160282347181,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 70-74, male (% of male population)",Male,70 to 74 years old,retirement_age,4.50592001473042,4.32004244407532,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 75-79, female (% of female population)",Female,75 to 79 years old,retirement_age,4.6598109459628,4.22122636056388,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 75-79, male (% of male population)",Male,75 to 79 years old,retirement_age,3.47920919469159,3.24512350711518,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 80 and above, female (% of female population)",Female,80 years old and over,retirement_age,4.19412134267086,5.71187259015457,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,"Population ages 80 and above, male (% of male population)",Male,80 years old and over,retirement_age,2.5269603051561,3.43554164944519,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,other,2.020277083575621,5.222668883137757,53.226,57.339,0.6511238217353821,0.7594854831695557
SRB,Serbia,GDP per capita (current US$),Total,All age ranges or no breakdown by age,other,5970.9266094007235,7559.861657473944,53.226,57.339,0.6511238217353821,0.7594854831695557
SLE,Sierra Leone,"Population ages 20-24, female (% of female population)",Female,20 to 24 years old,working_age,8.88599223807492,9.34461039645365,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 20-24, male (% of male population)",Male,20 to 24 years old,working_age,9.0633125557554,9.43948993308919,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 25-29, female (% of female population)",Female,25 to 29 years old,working_age,7.5057895345637,7.85120059068991,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 25-29, male (% of male population)",Male,25 to 29 years old,working_age,7.59348250864851,7.95382732847088,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 30-34, female (% of female population)",Female,30 to 34 years old,working_age,6.31881329498905,6.6429136797921,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 30-34, male (% of male population)",Male,30 to 34 years old,working_age,6.29012344979558,6.72247283720202,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 35-39, female (% of female population)",Female,35 to 39 years old,working_age,5.28404417835675,5.55191005432464,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 35-39, male (% of male population)",Male,35 to 39 years old,working_age,5.18719649679255,5.57002918505429,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 40-44, female (% of female population)",Female,40 to 44 years old,working_age,4.42112232809889,4.63201709708568,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 40-44, male (% of male population)",Male,40 to 44 years old,working_age,4.29062622973482,4.56446065703503,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 45-49, female (% of female population)",Female,45 to 49 years old,working_age,3.67040935579213,3.81943597185993,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 45-49, male (% of male population)",Male,45 to 49 years old,working_age,3.50777228827841,3.6992312038433,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 50-54, female (% of female population)",Female,50 to 54 years old,working_age,2.97118195851,3.15146730068931,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 50-54, male (% of male population)",Male,50 to 54 years old,working_age,2.77003256738441,2.98967131509962,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 55-59, female (% of female population)",Female,55 to 59 years old,working_age,2.36347029049384,2.5205090769903,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 55-59, male (% of male population)",Male,55 to 59 years old,working_age,2.1378669213049,2.31919487563107,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 60-64, female (% of female population)",Female,60 to 64 years old,working_age,1.9041366354089,1.93494998379639,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 60-64, male (% of male population)",Male,60 to 64 years old,working_age,1.68335774120042,1.70996068672623,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 65-69, female (% of female population)",Female,65 to 69 years old,retirement_age,1.53122918420014,1.40083092807192,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 65-69, male (% of male population)",Male,65 to 69 years old,retirement_age,1.32195835538189,1.18159018094096,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 65 and above, female",Female,65 years old and over,retirement_age,112545.0,131123.0,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 65 and above, female (% of female population)",Female,65 years old and over,retirement_age,3.59124250631205,3.45897320673105,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 65 and above, male (% of male population)",Male,65 years old and over,retirement_age,2.97277946818962,2.79849187304707,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 65 and above, male",Male,65 years old and over,retirement_age,91824.0,105328.0,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,Population ages 65 and above (% of total population),Total,65 years old and over,retirement_age,3.2842502483643,3.12991631680085,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 65 and above, total",Total,65 years old and over,retirement_age,204370.0,236451.0,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 70-74, female (% of female population)",Female,70 to 74 years old,retirement_age,1.04319315865678,1.03918108515529,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 70-74, male (% of male population)",Male,70 to 74 years old,retirement_age,0.869229786781485,0.849487139326651,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 75-79, female (% of female population)",Female,75 to 79 years old,retirement_age,0.609163538895382,0.61075152180075,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 75-79, male (% of male population)",Male,75 to 79 years old,retirement_age,0.487061995874485,0.477410576682804,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 80 and above, female (% of female population)",Female,80 years old and over,retirement_age,0.407656624559752,0.408209671703086,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,"Population ages 80 and above, male (% of male population)",Male,80 years old and over,retirement_age,0.294529330151758,0.290003976096658,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,GDP per capita growth (annual %),Total,All age ranges or no breakdown by age,other,3.5002192188052987,0.5067442987673303,74.787,65.353,,0.3532862067222595
SLE,Sierra Leone,GDP per capita (current US$),Total,All age ranges or no breakdown by age,other,685.0396734909484,845.9145404609322,74.787,65.353,,0.3532862067222595
SGP,Singapore,"Population ages 20-24, female (% of female population)",Female,20 to 24 years old,working_age,9.55835454272524,9.74086347580995,74.965,76.25,0.8471857309341431,0.8870836496353149
SGP,Singapore,"Population ages 20-24, male (% of male population)",Male,20 to 24 years old,working_age,10.6603486156239,10.9216155069275,74.965,76.25,0.8471857309341431,0.8870836496353149
SGP,Singapore,"Population ages 25-29, female (% of female population)",Female,25 to 29 years old,working_age,9.97677884747679,10.2605432422947,74.965,76.25,0.8471857309341431,0.8870836496353149
SGP,Singapore,"Population ages 25-29, male (% of male population)",Male,25 to 29 years old,working_age,10.7822940656621,11.2674793169414,74.965,76.25,0.8471857309341431,0.8870836496353149
SGP,Singapore,"Population ages 30-34, female (% of female population)",Female,30 to 34 years old,working_age,9.46754809025118,9.00814284636221,74.965,76.25,0.8471857309341431,0.8870836496353149
SGP,Singapore,"Population ages 30-34, male (% of male population)",Male,30 to 34 years old,working_age,9.84611104908285,9.47061250704268,74.965,76.25,0.8471857309341431,0.8870836496353149
SGP,Singapore,"Population ages 35-39, female (% of female population)",Female,35 to 39 years old,working_age,8.73832422462338,8.19133051354736,74.965,76.25,0.8471857309341431,0.8870836496353149
SGP,Singapore,"Population ages 35-39, male (% of male population)",Male,35 to 39 years old,working_age,8.95031158160069,8.25179202106719,74.965,76.25,0.8471857309341431,0.8870836496353149
SGP,Singapore,"Population ages 40-44, female (% of female population)",Female,40 to 44 years old,working_age,7.73933003648276,7.30806540359988,74.965,76.25,0.8471857309341431,0.8870836496353149
SGP,Singapore,"Population ages 40-44, male (% of male population)",Male,40 to 44 years old,working_age,7.83758773581514,7.26348429041199,74.965,76.25,0.8471857309341431,0.8870836496353149
SGP,Singapore,"Population ages 45-49, female (% of female population)",Female,45 to 49 years old,working_age,7.41171218420526,6.74002970226665,74.965,76.25,0.8471857309341431,0.8870836496353149
SGP,Singapore,"Population ages 45-49, male (% of male population)",Male,45 to 49 years old,working_age,7.51855012839849,6.61854433889007,74.965,76.25,0.8471857309341431,0.8870836496353149
SGP,Singapore,"Population ages 50-54, female (% of female population)",Female,50 to 54 years old,working_age,6.69780754371216,6.2769666761669,74.965,76.25,0.8471857309341431,0.8870836496353149
